ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1659895	1.92e-02	1.37e-02	-2.535502	-4.099895	-0.3673418	53729335	MSN	moesin
ILMN_1793509	1.92e-02	1.37e-02	-2.535264	-4.10045	-0.2524408	121583881	PIKFYVE	phosphoinositide kinase, FYVE-type zinc finger containing
ILMN_1691526	1.92e-02	1.37e-02	2.535091	-4.100852	0.1824056	56788400	MAPKAP1	mitogen-activated protein kinase associated protein 1
ILMN_1783489	1.92e-02	1.37e-02	2.535043	-4.100963	0.1710801	214829180	RPS24	ribosomal protein S24
ILMN_1699768	1.93e-02	1.37e-02	-2.534568	-4.102068	-0.2466078	401782577	CBLN4	cerebellin 4 precursor
ILMN_1658575	1.93e-02	1.37e-02	2.534145	-4.10305	0.3205272	32698685	GALNT5	polypeptide N-acetylgalactosaminyltransferase 5
ILMN_1730441	1.93e-02	1.37e-02	-2.533978	-4.103439	-0.2656052	284055272	OR52K2	olfactory receptor family 52 subfamily K member 2
ILMN_1796751	1.93e-02	1.37e-02	2.533877	-4.103673	0.3595098	166235183	PALD1	phosphatase domain containing, paladin 1
ILMN_1737847	1.93e-02	1.38e-02	-2.533577	-4.104371	-0.2127811	571031344	RMND5B	required for meiotic nuclear division 5 homolog B
ILMN_1669572	1.93e-02	1.38e-02	2.533304	-4.105006	0.2157659	297139718	RNF126	ring finger protein 126
ILMN_1753083	1.93e-02	1.38e-02	-2.532915	-4.105909	-0.2135809	51972225	C7orf61	chromosome 7 open reading frame 61
ILMN_1653767	1.94e-02	1.38e-02	-2.532314	-4.107306	-0.2544314	291219894	RNF6	ring finger protein 6
ILMN_1671351	1.94e-02	1.38e-02	-2.532058	-4.1079	-0.2451347	730229394	TAB3	TGF-beta activated kinase 1/MAP3K7 binding protein 3
ILMN_1715110	1.94e-02	1.38e-02	-2.531407	-4.109413	-0.2542262	807201139	MTMR1	myotubularin related protein 1
ILMN_1692340	1.94e-02	1.39e-02	-2.530771	-4.110889	-0.333453	197383986	ZNF662	zinc finger protein 662
ILMN_1809131	1.94e-02	1.39e-02	-2.530687	-4.111084	-0.242268	955080474	ATAD3B	ATPase family, AAA domain containing 3B
ILMN_1654385	1.95e-02	1.39e-02	-2.530597	-4.111294	-0.251229	217416382	ASB13	ankyrin repeat and SOCS box containing 13
ILMN_1661825	1.95e-02	1.39e-02	2.53053	-4.11145	0.4152669	323639466	TNFRSF6B	TNF receptor superfamily member 6b
ILMN_1667138	1.95e-02	1.39e-02	-2.530411	-4.111726	-0.2249921	66737367	S100A13	S100 calcium binding protein A13
ILMN_1725401	1.95e-02	1.39e-02	-2.530165	-4.112296	-0.2716563	103485138	DEFB104A	defensin beta 104A
ILMN_1709717	1.95e-02	1.39e-02	-2.530104	-4.112438	-0.2471931	288541296	LRRC15	leucine rich repeat containing 15
ILMN_1706478	1.95e-02	1.39e-02	-2.529908	-4.112893	-0.2343655	84105267	HOXA7	homeobox A7
ILMN_1693438	1.95e-02	1.39e-02	-2.529648	-4.113498	-0.2154982	948284369	FBXL12	F-box and leucine rich repeat protein 12
ILMN_1759863	1.95e-02	1.39e-02	-2.529303	-4.114297	-0.2542906	22209005	RSPH14	radial spoke head 14 homolog
ILMN_1670532	1.95e-02	1.39e-02	2.528934	-4.115154	0.2384535	999809117	GMCL1	germ cell-less, spermatogenesis associated 1
ILMN_1714691	1.95e-02	1.39e-02	-2.528784	-4.115502	-0.4647452	85380098	HOXD10	homeobox D10
ILMN_1791575	1.95e-02	1.39e-02	2.528484	-4.116199	0.1991433	217416377	HNRNPLL	heterogeneous nuclear ribonucleoprotein L like
ILMN_1768430	1.95e-02	1.39e-02	-2.528375	-4.116451	-0.2677148	NA		
ILMN_1676459	1.96e-02	1.39e-02	-2.528129	-4.117022	-0.2788974	307078156	ZNF785	zinc finger protein 785
ILMN_1722716	1.96e-02	1.39e-02	-2.52812	-4.117042	-0.2553914	154800442	SLC17A1	solute carrier family 17 member 1
ILMN_1800733	1.96e-02	1.40e-02	2.527979	-4.117369	0.2295873	84798621	MANBA	mannosidase beta
ILMN_1686098	1.96e-02	1.40e-02	-2.527905	-4.117541	-0.259962	189163526	SERPINA1	serpin family A member 1
ILMN_1784577	1.96e-02	1.40e-02	2.52713	-4.119339	0.223914	110349773	ZNF12	zinc finger protein 12
ILMN_1759593	1.96e-02	1.40e-02	-2.526986	-4.119673	-0.2685954	NA		
ILMN_1750234	1.96e-02	1.40e-02	-2.526275	-4.121323	-0.47138	744066876	PRSS2	protease, serine 2
ILMN_1747067	1.97e-02	1.40e-02	-2.525854	-4.122297	-0.2663678	1007360522	NPAS1	neuronal PAS domain protein 1
ILMN_1701455	1.97e-02	1.40e-02	2.525535	-4.123037	0.3150884	209915567	FBXO6	F-box protein 6
ILMN_1767474	1.97e-02	1.41e-02	-2.524617	-4.125165	-0.2500044	666335626	HAO2	hydroxyacid oxidase 2
ILMN_1656761	1.97e-02	1.41e-02	-2.524159	-4.126227	-0.2542102	522838234	TGIF1	TGFB induced factor homeobox 1
ILMN_1769014	1.98e-02	1.41e-02	-2.524042	-4.126497	-0.2222099	154816200	MTG2	mitochondrial ribosome associated GTPase 2
ILMN_1782110	1.98e-02	1.41e-02	2.523922	-4.126776	0.2074293	148491068	ZBTB21	zinc finger and BTB domain containing 21
ILMN_1676458	1.98e-02	1.41e-02	2.523532	-4.127679	0.2439497	642945636	MRPL11	mitochondrial ribosomal protein L11
ILMN_1714283	1.98e-02	1.41e-02	-2.522947	-4.129035	-0.2425095	221219046	TLE2	transducin like enhancer of split 2
ILMN_1725235	1.98e-02	1.41e-02	-2.522837	-4.129288	-0.2023998	440309850	CDK5RAP2	CDK5 regulatory subunit associated protein 2
ILMN_1733288	1.98e-02	1.41e-02	-2.522802	-4.129371	-0.2353896	663071004	C1RL	complement C1r subcomponent like
ILMN_1772910	1.98e-02	1.42e-02	-2.522171	-4.130832	-0.8815083	167466168	GAS1	growth arrest specific 1
ILMN_1762330	1.98e-02	1.42e-02	-2.522153	-4.130873	-0.2646479	223468650	C1D	C1D nuclear receptor corepressor
ILMN_1705568	1.98e-02	1.42e-02	-2.52209	-4.131019	-0.2473988	NA		
ILMN_1726782	1.99e-02	1.42e-02	-2.521508	-4.132366	-0.2402905	NA		
ILMN_1661376	1.99e-02	1.42e-02	-2.521401	-4.132613	-0.2553138	261278360	GRIK2	glutamate ionotropic receptor kainate type subunit 2
ILMN_1779144	1.99e-02	1.42e-02	-2.521069	-4.133382	-0.263277	659402259	CLEC2A	C-type lectin domain family 2 member A
ILMN_1802907	1.99e-02	1.42e-02	-2.520865	-4.133854	-0.2209925	625180304	CBWD3	COBW domain containing 3
ILMN_1741003	1.99e-02	1.42e-02	2.520702	-4.134233	0.3758863	186680508	ANXA5	annexin A5
ILMN_1685858	1.99e-02	1.42e-02	-2.520636	-4.134384	-0.2709803	92091579	MLN	motilin
ILMN_1708167	1.99e-02	1.42e-02	2.520296	-4.135171	0.2724616	507834047	CDCP1	CUB domain containing protein 1
ILMN_1704876	1.99e-02	1.42e-02	-2.519913	-4.136059	-0.2357063	594140524	USP38	ubiquitin specific peptidase 38
ILMN_1761137	2.00e-02	1.43e-02	-2.519326	-4.137417	-0.2529481	4557634	HCRT	hypocretin neuropeptide precursor
ILMN_1737656	2.00e-02	1.43e-02	-2.519114	-4.137905	-0.2519617	NA		
ILMN_1740146	2.00e-02	1.43e-02	-2.518966	-4.138249	-0.2502737	223633970	GPR83	G protein-coupled receptor 83
ILMN_1722364	2.00e-02	1.43e-02	-2.518779	-4.138682	-0.235663	40354200	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1
ILMN_1801442	2.00e-02	1.43e-02	-2.518437	-4.139472	-0.2477706	169790852	KRT81	keratin 81
ILMN_1749634	2.00e-02	1.43e-02	2.518305	-4.139778	0.248464	320118863	PLRG1	pleiotropic regulator 1
ILMN_1770172	2.00e-02	1.43e-02	-2.517896	-4.140724	-0.2356048	217035137	ZNF669	zinc finger protein 669
ILMN_1685836	2.01e-02	1.44e-02	-2.517125	-4.142506	-0.173115	407892475	LRTOMT	leucine rich transmembrane and O-methyltransferase domain containing
ILMN_1790843	2.01e-02	1.44e-02	-2.517019	-4.142751	-0.2485604	194018483	NLRP11	NLR family pyrin domain containing 11
ILMN_1660840	2.01e-02	1.44e-02	2.516887	-4.143057	0.2473807	663071077	DESI2	desumoylating isopeptidase 2
ILMN_1804113	2.01e-02	1.44e-02	-2.516794	-4.143271	-0.1851744	523498339	RFXANK	regulatory factor X associated ankyrin containing protein
ILMN_1680965	2.01e-02	1.44e-02	2.516737	-4.143403	0.5069462	NA		
ILMN_1808956	2.01e-02	1.44e-02	-2.516706	-4.143475	-0.2264398	118442840	TMEM266	transmembrane protein 266
ILMN_1660727	2.01e-02	1.44e-02	2.516185	-4.14468	0.3242895	586946401	ENPP5	ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative)
ILMN_1722481	2.02e-02	1.44e-02	2.515392	-4.146512	0.2014372	1005261060	COX15	COX15, cytochrome c oxidase assembly homolog
ILMN_1654571	2.02e-02	1.44e-02	2.514443	-4.148703	0.3088747	239049445	FCHO1	FCH domain only 1
ILMN_1783023	2.02e-02	1.45e-02	2.514242	-4.149169	0.2070694	966209724	C5orf51	chromosome 5 open reading frame 51
ILMN_1758705	2.02e-02	1.45e-02	-2.513935	-4.149878	-0.2504998	42544240	IRX6	iroquois homeobox 6
ILMN_1673518	2.03e-02	1.45e-02	2.513395	-4.151124	0.2446878	335057562	BRWD1	bromodomain and WD repeat domain containing 1
ILMN_1726924	2.03e-02	1.45e-02	-2.512939	-4.152177	-0.2538441	313482813	SYNGR4	synaptogyrin 4
ILMN_1664960	2.03e-02	1.45e-02	-2.512577	-4.153012	-0.2660461	326319989	CEP170B	centrosomal protein 170B
ILMN_1735192	2.03e-02	1.45e-02	-2.51255	-4.153075	-0.3498694	364502938	COLEC11	collectin subfamily member 11
ILMN_1686067	2.03e-02	1.45e-02	-2.512444	-4.153319	-0.2578002	262331571	FOLR1	folate receptor 1
ILMN_1745356	2.03e-02	1.45e-02	2.512425	-4.153363	0.6142943	692314725	CXCL9	C-X-C motif chemokine ligand 9
ILMN_1726470	2.03e-02	1.45e-02	-2.512415	-4.153387	-0.2443424	209977024	OTUD5	OTU deubiquitinase 5
ILMN_1767839	2.03e-02	1.45e-02	-2.512339	-4.153561	-0.2562913	608788356	ZFP41	ZFP41 zinc finger protein
ILMN_1785109	2.03e-02	1.45e-02	-2.511872	-4.154639	-0.2582392	NA		
ILMN_1783681	2.03e-02	1.46e-02	-2.511652	-4.155146	-0.2066539	169636423	MRPL34	mitochondrial ribosomal protein L34
ILMN_1729599	2.03e-02	1.46e-02	-2.51155	-4.155382	-0.20503	260763875	GDPD1	glycerophosphodiester phosphodiesterase domain containing 1
ILMN_1693290	2.04e-02	1.46e-02	-2.51096	-4.156744	-0.2423431	122114653	METTL16	methyltransferase like 16
ILMN_1716651	2.04e-02	1.46e-02	-2.510446	-4.157929	-0.3095211	NA		
ILMN_1711102	2.04e-02	1.46e-02	-2.510207	-4.158482	-0.2259797	92091578	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2
ILMN_1654858	2.04e-02	1.46e-02	-2.509935	-4.159108	-0.2627346	NA		
ILMN_1691001	2.04e-02	1.46e-02	-2.509633	-4.159806	-0.2568398	388240766	RTN3	reticulon 3
ILMN_1699321	2.04e-02	1.46e-02	-2.509598	-4.159885	-0.2388777	NA		
ILMN_1740345	2.05e-02	1.47e-02	-2.508792	-4.161745	-0.1975851	40806217	THYN1	thymocyte nuclear protein 1
ILMN_1799342	2.05e-02	1.47e-02	-2.508651	-4.162068	-0.2467334	NA		
ILMN_1778188	2.05e-02	1.47e-02	-2.508418	-4.162606	-0.2636394	323668313	TP73	tumor protein p73
ILMN_1792435	2.05e-02	1.47e-02	-2.508008	-4.163551	-0.2007067	62243695	STAG1	stromal antigen 1
ILMN_1771390	2.05e-02	1.47e-02	-2.507454	-4.164828	-0.2501922	116734688	UBXN11	UBX domain protein 11
ILMN_1738342	2.05e-02	1.47e-02	2.507365	-4.165032	0.1936123	165377201	METTL15	methyltransferase like 15
ILMN_1680417	2.06e-02	1.47e-02	2.506595	-4.166807	0.2442918	525313650	CYP39A1	cytochrome P450 family 39 subfamily A member 1
ILMN_1709800	2.06e-02	1.48e-02	-2.506104	-4.167939	-0.2662362	111160499	POMZP3	POM121 and ZP3 fusion
ILMN_1757132	2.06e-02	1.48e-02	-2.506076	-4.168003	-0.2547962	155722984	SMC5	structural maintenance of chromosomes 5
ILMN_1659622	2.06e-02	1.48e-02	-2.505699	-4.168871	-0.2572072	556503441	GPRC6A	G protein-coupled receptor class C group 6 member A
ILMN_1795514	2.06e-02	1.48e-02	-2.505539	-4.169241	-0.2342771	961441443	EFCAB12	EF-hand calcium binding domain 12
ILMN_1691776	2.06e-02	1.48e-02	2.505517	-4.16929	0.324061	332801091	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like
ILMN_1787705	2.06e-02	1.48e-02	-2.505476	-4.169384	-0.251246	87159809	ATP6V1B2	ATPase H+ transporting V1 subunit B2
ILMN_1688566	2.06e-02	1.48e-02	2.505268	-4.169863	0.4395001	388240826	EPSTI1	epithelial stromal interaction 1 (breast)
ILMN_1784292	2.07e-02	1.48e-02	-2.504916	-4.170675	-0.234956	296434288	ANKMY2	ankyrin repeat and MYND domain containing 2
ILMN_1760412	2.07e-02	1.48e-02	2.504912	-4.170684	0.3055545	56090522	SHISA2	shisa family member 2
ILMN_1758371	2.07e-02	1.48e-02	-2.504228	-4.172259	-0.2608951	27894332	IL1R2	interleukin 1 receptor type 2
ILMN_1761511	2.07e-02	1.48e-02	-2.504211	-4.172298	-0.2632454	153266840	APOH	apolipoprotein H
ILMN_1742009	2.07e-02	1.48e-02	-2.504036	-4.1727	-0.248242	282847423	C3orf30	chromosome 3 open reading frame 30
ILMN_1795448	2.07e-02	1.48e-02	-2.503945	-4.17291	-0.2488338	45504385	OR2B6	olfactory receptor family 2 subfamily B member 6
ILMN_1681283	2.07e-02	1.48e-02	2.50388	-4.17306	0.2453766	194473734	HIF1A	hypoxia inducible factor 1 alpha subunit
ILMN_1815530	2.07e-02	1.49e-02	-2.503753	-4.173353	-0.2650899	221625432	GCKR	glucokinase (hexokinase 4) regulator
ILMN_1727271	2.07e-02	1.49e-02	2.503662	-4.173562	0.4045763	47419917	WARS	tryptophanyl-tRNA synthetase
ILMN_1671486	2.08e-02	1.49e-02	-2.502907	-4.175299	-0.3615375	NA		
ILMN_1815938	2.08e-02	1.49e-02	-2.502886	-4.175347	-0.2646166	55953095	TRPM3	transient receptor potential cation channel subfamily M member 3
ILMN_1753111	2.08e-02	1.49e-02	2.502772	-4.17561	0.3417061	111161293	NAMPT	nicotinamide phosphoribosyltransferase
ILMN_1779213	2.08e-02	1.49e-02	-2.502738	-4.175688	-0.245719	306774085	TFG	TRK-fused gene
ILMN_1658376	2.08e-02	1.49e-02	-2.502533	-4.176159	-0.243301	215599323	CCDC114	coiled-coil domain containing 114
ILMN_1710954	2.08e-02	1.49e-02	2.502439	-4.176375	0.3638466	NA		
ILMN_1669772	2.08e-02	1.49e-02	-2.501759	-4.17794	-0.2475387	126012561	LRP1	LDL receptor related protein 1
ILMN_1723520	2.08e-02	1.49e-02	-2.501411	-4.17874	-0.2859788	110618223	CD1A	CD1a molecule
ILMN_1743347	2.08e-02	1.49e-02	-2.501403	-4.178759	-0.2303496	574957064	AKT2	AKT serine/threonine kinase 2
ILMN_1715372	2.08e-02	1.49e-02	-2.501311	-4.17897	-0.2483212	148806858	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1
ILMN_1662490	2.09e-02	1.50e-02	-2.50087	-4.179985	-0.2429651	NA		
ILMN_1670097	2.09e-02	1.50e-02	2.50083	-4.180076	0.2764457	612339309	HECTD1	HECT domain E3 ubiquitin protein ligase 1
ILMN_1733103	2.09e-02	1.50e-02	2.500393	-4.181081	0.2769327	NA		
ILMN_1803454	2.09e-02	1.50e-02	-2.499883	-4.182255	-0.2521223	961441522	PCGF3	polycomb group ring finger 3
ILMN_1787308	2.09e-02	1.50e-02	-2.499806	-4.182431	-0.2443739	226371736	PIP4K2C	phosphatidylinositol-5-phosphate 4-kinase type 2 gamma
ILMN_1674508	2.09e-02	1.50e-02	-2.499737	-4.182588	-0.2223794	182515229	MDM1	Mdm1 nuclear protein
ILMN_1768856	2.09e-02	1.50e-02	-2.499656	-4.182776	-0.2682871	188595669	CHAT	choline O-acetyltransferase
ILMN_1655434	2.09e-02	1.50e-02	-2.499388	-4.183392	-0.1957801	972781806	UCK1	uridine-cytidine kinase 1
ILMN_1691425	2.09e-02	1.50e-02	-2.499155	-4.183927	-0.2262431	49355806	LDOC1L	leucine zipper down-regulated in cancer 1 like
ILMN_1687556	2.09e-02	1.50e-02	-2.499108	-4.184036	-0.2798957	217272871	DAPL1	death associated protein like 1
ILMN_1770130	2.10e-02	1.50e-02	-2.49873	-4.184903	-0.2632871	294489228	C10orf113	chromosome 10 open reading frame 113
ILMN_1780283	2.10e-02	1.51e-02	-2.498475	-4.185489	-0.2800582	55741629	LKAAEAR1	LKAAEAR motif containing 1
ILMN_1679821	2.10e-02	1.51e-02	-2.498421	-4.185613	-0.2320323	NA		
ILMN_1722872	2.10e-02	1.51e-02	-2.498193	-4.186138	-0.1888067	673132020	MYH9	myosin, heavy chain 9, non-muscle
ILMN_1711799	2.10e-02	1.51e-02	-2.497663	-4.187356	-0.2438868	157388940	C9orf40	chromosome 9 open reading frame 40
ILMN_1696590	2.10e-02	1.51e-02	2.497448	-4.187849	0.6246924	262205902	CHST4	carbohydrate sulfotransferase 4
ILMN_1683755	2.10e-02	1.51e-02	-2.497359	-4.188054	-0.2556152	41406088	SOX13	SRY-box 13
ILMN_1763460	2.11e-02	1.51e-02	2.496592	-4.189815	0.2701109	389616146	SNU13	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)
ILMN_1660868	2.11e-02	1.51e-02	-2.496352	-4.190367	-0.2080251	815890924	ZBTB8OS	zinc finger and BTB domain containing 8 opposite strand
ILMN_1655485	2.11e-02	1.51e-02	2.496121	-4.190897	0.2091103	766944321	SPRTN	SprT-like N-terminal domain
ILMN_1761148	2.11e-02	1.52e-02	-2.495643	-4.191994	-0.2809298	94420682	TRMT11	tRNA methyltransferase 11 homolog
ILMN_1724641	2.11e-02	1.52e-02	-2.49531	-4.192759	-0.2638961	971460866	SLC6A5	solute carrier family 6 member 5
ILMN_1727756	2.11e-02	1.52e-02	-2.495213	-4.192981	-0.2484993	21361855	IDI2	isopentenyl-diphosphate delta isomerase 2
ILMN_1697472	2.11e-02	1.52e-02	-2.495007	-4.193454	-0.2098269	91807116	TM2D3	TM2 domain containing 3
ILMN_1699996	2.12e-02	1.52e-02	-2.49476	-4.19402	-0.9030096	31542985	ITLN1	intelectin 1
ILMN_1673886	2.12e-02	1.52e-02	-2.494608	-4.194371	-0.2562803	686407581	SIM2	single-minded family bHLH transcription factor 2
ILMN_1758339	2.12e-02	1.52e-02	-2.493892	-4.196011	-0.223413	75709216	CSTF1	cleavage stimulation factor subunit 1
ILMN_1674967	2.12e-02	1.52e-02	-2.493794	-4.196236	-0.2369173	188528614	TSGA10	testis specific 10
ILMN_1762255	2.12e-02	1.53e-02	-2.493037	-4.197975	-0.3943079	215276996	GSTM1	glutathione S-transferase mu 1
ILMN_1699820	2.13e-02	1.53e-02	-2.492562	-4.199062	-0.2501655	133925810	TNPO1	transportin 1
ILMN_1750658	2.13e-02	1.53e-02	2.492253	-4.199772	0.2149679	66363693	HAX1	HCLS1 associated protein X-1
ILMN_1779639	2.13e-02	1.53e-02	2.492168	-4.199967	0.2773452	555943823	IRAK1BP1	interleukin 1 receptor associated kinase 1 binding protein 1
ILMN_1761722	2.13e-02	1.53e-02	2.49186	-4.200673	0.2937855	110681707	ZNF579	zinc finger protein 579
ILMN_1791933	2.13e-02	1.53e-02	-2.49171	-4.201016	-0.2453434	186287217	CCDC82	coiled-coil domain containing 82
ILMN_1750180	2.13e-02	1.53e-02	-2.491633	-4.201193	-0.2540743	19924303	HIST1H2BB	histone cluster 1, H2bb
ILMN_1706546	2.13e-02	1.53e-02	-2.491502	-4.201493	-0.2402536	402794174	MAX	MYC associated factor X
ILMN_1671494	2.13e-02	1.53e-02	2.491497	-4.201505	0.2307211	148727246	USP5	ubiquitin specific peptidase 5
ILMN_1736536	2.13e-02	1.53e-02	-2.491107	-4.202399	-0.2616367	72004268	TPRX1	tetrapeptide repeat homeobox 1
ILMN_1655637	2.13e-02	1.53e-02	-2.490949	-4.202762	-0.2277443	527498305	UPK1A	uroplakin 1A
ILMN_1757837	2.13e-02	1.54e-02	-2.490845	-4.203	-0.2536729	281371345	CFAP206	cilia and flagella associated protein 206
ILMN_1657158	2.14e-02	1.54e-02	-2.49066	-4.203423	-0.2335001	300863109	RNF168	ring finger protein 168
ILMN_1692535	2.14e-02	1.54e-02	-2.490346	-4.204144	-0.4578087	47078262	DPP4	dipeptidyl peptidase 4
ILMN_1686237	2.14e-02	1.54e-02	-2.490077	-4.204759	-0.2686459	289803001	CBX2	chromobox 2
ILMN_1720041	2.14e-02	1.54e-02	-2.489557	-4.20595	-0.2651578	261878499	MAGEC1	MAGE family member C1
ILMN_1686373	2.15e-02	1.54e-02	-2.488766	-4.207762	-0.2359793	148747372	CFAP161	cilia and flagella associated protein 161
ILMN_1772946	2.15e-02	1.54e-02	-2.48855	-4.208258	-0.2751271	142976674	STRN3	striatin 3
ILMN_1720322	2.15e-02	1.54e-02	2.48838	-4.208647	0.242843	164663900	PTS	6-pyruvoyltetrahydropterin synthase
ILMN_1719627	2.15e-02	1.55e-02	-2.488081	-4.209331	-0.2951118	13236578	SLC27A3	solute carrier family 27 member 3
ILMN_1663453	2.15e-02	1.55e-02	-2.488032	-4.209443	-0.2548935	15718713	HIST1H2AI	histone cluster 1, H2ai
ILMN_1748004	2.15e-02	1.55e-02	-2.487897	-4.209754	-0.2402363	937226997	PAEP	progestagen associated endometrial protein
ILMN_1691223	2.15e-02	1.55e-02	-2.487644	-4.210333	-0.2440994	223890213	ZNF566	zinc finger protein 566
ILMN_1768818	2.15e-02	1.55e-02	-2.487621	-4.210384	-0.2284261	296531390	LRRC46	leucine rich repeat containing 46
ILMN_1756755	2.15e-02	1.55e-02	-2.487218	-4.211306	-0.3043381	667751579	LINGO1	leucine rich repeat and Ig domain containing 1
ILMN_1793572	2.15e-02	1.55e-02	-2.487049	-4.211695	-0.4375356	NA		
ILMN_1757629	2.15e-02	1.55e-02	-2.486947	-4.211927	-0.2389158	289177042	GJC3	gap junction protein gamma 3
ILMN_1796912	2.15e-02	1.55e-02	2.48678	-4.21231	0.1528908	166064031	ARHGEF7	Rho guanine nucleotide exchange factor 7
ILMN_1652722	2.16e-02	1.55e-02	2.486547	-4.212844	0.2685053	188528898	C14orf2	chromosome 14 open reading frame 2
ILMN_1793384	2.16e-02	1.55e-02	-2.486492	-4.212968	-0.4238875	1013393040	JAK1	Janus kinase 1
ILMN_1764617	2.16e-02	1.55e-02	-2.486419	-4.213136	-0.1721748	756398298	GPATCH8	G-patch domain containing 8
ILMN_1702830	2.16e-02	1.55e-02	-2.486218	-4.213597	-0.2392009	392871561	TAS2R45	taste 2 receptor member 45
ILMN_1751975	2.16e-02	1.55e-02	-2.485895	-4.214336	-0.2590693	85067498	ALOX15B	arachidonate 15-lipoxygenase, type B
ILMN_1774856	2.16e-02	1.56e-02	-2.485745	-4.214679	-0.2485873	372266185	LRSAM1	leucine rich repeat and sterile alpha motif containing 1
ILMN_1655051	2.16e-02	1.56e-02	2.485427	-4.215405	0.2305027	134133286	FAM86B1	family with sequence similarity 86 member B1
ILMN_1678513	2.16e-02	1.56e-02	-2.485144	-4.216055	-0.256969	1013366285	ZNF749	zinc finger protein 749
ILMN_1803939	2.17e-02	1.56e-02	2.484664	-4.217153	0.2258459	304766238	YIPF6	Yip1 domain family member 6
ILMN_1655347	2.17e-02	1.56e-02	-2.484436	-4.217674	-0.2660677	295821219	SCGB1A1	secretoglobin family 1A member 1
ILMN_1805519	2.17e-02	1.56e-02	-2.483611	-4.21956	-0.6258157	619329004	CD24	CD24 molecule
ILMN_1686697	2.17e-02	1.56e-02	-2.483398	-4.220047	-0.2143941	NA		
ILMN_1718671	2.17e-02	1.56e-02	-2.483359	-4.220136	-0.233949	194306613	GJB6	gap junction protein beta 6
ILMN_1749372	2.17e-02	1.57e-02	-2.482986	-4.220989	-0.2604473	699045630	GGT5	gamma-glutamyltransferase 5
ILMN_1782141	2.18e-02	1.57e-02	2.482731	-4.221571	0.3268627	303324552	GRHL3	grainyhead like transcription factor 3
ILMN_1712583	2.18e-02	1.57e-02	-2.482672	-4.221706	-0.2710216	1016841006	METRN	meteorin, glial cell differentiation regulator
ILMN_1666742	2.18e-02	1.57e-02	-2.482227	-4.222724	-0.234724	754502068	C9orf72	chromosome 9 open reading frame 72
ILMN_1683302	2.18e-02	1.57e-02	-2.482031	-4.22317	-0.2503861	50658064	SMC4	structural maintenance of chromosomes 4
ILMN_1805003	2.18e-02	1.57e-02	-2.48174	-4.223835	-0.2685083	149944508	UGT2B4	UDP glucuronosyltransferase family 2 member B4
ILMN_1746618	2.18e-02	1.57e-02	-2.481614	-4.224124	-0.2740743	304376325	PAQR7	progestin and adipoQ receptor family member 7
ILMN_1749751	2.18e-02	1.57e-02	-2.481602	-4.224151	-0.2645015	304571968	KLHL17	kelch like family member 17
ILMN_1657603	2.18e-02	1.57e-02	-2.481587	-4.224187	-0.2620287	1037196492	AGBL1	ATP/GTP binding protein like 1
ILMN_1798454	2.18e-02	1.57e-02	-2.481441	-4.224519	-0.3202977	51243061	MAD2L1BP	MAD2L1 binding protein
ILMN_1704980	2.18e-02	1.57e-02	-2.481421	-4.224566	-0.2284927	678246456	ERI3	ERI1 exoribonuclease family member 3
ILMN_1811110	2.18e-02	1.57e-02	-2.481265	-4.224921	-0.2730706	166851803	TDRD9	tudor domain containing 9
