"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"14696","ILMN_1802082",-0.629307222,0.067595587,-3.22491199375981,0.00194778757398658,0.00357874105858193,-2.4035559326969,"PRDM8","PR/SET domain 8"
"7475","ILMN_1722769",-0.3089640457,0.08330824235,-3.2247458660629,0.00194876479616981,0.00358016065846333,-2.40402420983183,"UNG","uracil DNA glycosylase"
"7594","ILMN_1723927",-0.299384960266666,0.0364256470333333,-3.22472577948284,0.0019488829837542,0.00358016065846333,-2.40408082825253,"ALDOA","aldolase, fructose-bisphosphate A"
"8040","ILMN_1728309",-0.296901355,0.0877631671666667,-3.22462771070466,0.00194946010801049,0.00358092432194292,-2.40435725286224,"ALAS1","5'-aminolevulinate synthase 1"
"11752","ILMN_1768947",-0.3421188188,0.0619914920333333,-3.22444552535664,0.00195053267508503,0.00358259785263175,-2.40487075895888,"MOBP","myelin associated oligodendrocyte basic protein"
"14810","ILMN_1803452",-0.323252120133333,0.0733921597,-3.22439153262974,0.0019508506490738,0.00358288523876589,-2.40502293833653,"CRCT1","cysteine rich C-terminal 1"
"14335","ILMN_1797808",-0.340027237166667,0.0544803775166667,-3.22431481683725,0.00195130252742288,0.00358341848247924,-2.40523915984282,"PRH2","proline rich protein HaeIII subfamily 2"
"11976","ILMN_1771043",-0.344604194133333,0.0607015545666667,-3.22424993759844,0.00195168476169534,0.00358382375245836,-2.40542201739169,"CBFA2T3","CBFA2/RUNX1 partner transcriptional co-repressor 3"
"5678","ILMN_1703883",-0.3551891504,0.0709199517333333,-3.22421448482677,0.0019518936604275,0.00358391069052506,-2.40552193738734,"OR9A2","olfactory receptor family 9 subfamily A member 2"
"12810","ILMN_1780406",-0.335805255066667,0.0885645713,-3.22408347174077,0.00195266581226721,0.00358503172882031,-2.40589117735212,NA,NA
"6630","ILMN_1714280",-0.337394046233333,0.0804202080166667,-3.22403837751543,0.00195293165042206,0.00358522308283375,-2.40601826586328,"FOXL2","forkhead box L2"
"12675","ILMN_1779031",-0.338271078066666,0.0711848416333333,-3.22397045791683,0.00195333211215789,0.00358566152884655,-2.40620968039803,"ZPLD1","zona pellucida like domain containing 1"
"3594","ILMN_1683504",-0.324579674766666,0.0971566492166667,-3.22392514560469,0.00195359932160137,0.00358585531610167,-2.40633738026779,"GRIA2","glutamate ionotropic receptor AMPA type subunit 2"
"11624","ILMN_1767665",0.5765163955,0.195494952183333,3.22386046723262,0.00195398079330561,0.00358599374091356,-2.40651965560076,"GPX8","glutathione peroxidase 8 (putative)"
"12789","ILMN_1780108",-0.329160151533333,0.0783294187,-3.22383014120323,0.00195415967967472,0.00358599374091356,-2.40660511890842,NA,NA
"13053","ILMN_1783158",-0.320465222233333,0.06633846715,-3.22383257472527,0.00195414532431299,0.00358599374091356,-2.40659826089933,"LY6G6F","lymphocyte antigen 6 family member G6F"
"283","ILMN_1653376",-0.343648212366666,0.0381753456166667,-3.22376474456787,0.00195454549190705,0.00358640506141158,-2.40678941445502,"FAM171B","family with sequence similarity 171 member B"
"7005","ILMN_1717902",-0.3065800198,0.0977156088666667,-3.2236287350079,0.0019553481192161,0.0035875810666355,-2.40717269693006,"ERBB2","erb-b2 receptor tyrosine kinase 2"
"642","ILMN_1656595",-0.323431791533333,0.0835659593666667,-3.22336771577763,0.00195688932721581,0.00359011187851104,-2.40790823049435,"STAC3","SH3 and cysteine rich domain 3"
"15592","ILMN_1812538",-0.320623809633333,0.04002834995,-3.22328744741389,0.00195736350706943,0.00359068486238553,-2.40813441226848,"SHISA6","shisa family member 6"
"11371","ILMN_1764650",-0.3405089586,0.0473619712333333,-3.22315147114095,0.00195816702365189,0.00359160955322829,-2.40851755949597,"OSTCP1","oligosaccharyltransferase complex subunit pseudogene 1"
"14115","ILMN_1795563",-0.317136904866667,0.0734326118,-3.22314735043065,0.00195819137875479,0.00359160955322829,-2.40852917044564,NA,NA
"6031","ILMN_1707799",-0.330295750133333,0.0848921115666667,-3.22301621027739,0.0019589666198323,0.00359273441586968,-2.40889867916324,"DGKK","diacylglycerol kinase kappa"
"2021","ILMN_1668766",-0.3399986872,0.0587210010666667,-3.22296778975079,0.00195925293281751,0.00359296247512802,-2.40903510909834,"ROPN1","rhophilin associated tail protein 1"
"14021","ILMN_1794589",-0.3471602741,0.0643247116833333,-3.22278589797012,0.00196032881887394,0.0035946383301289,-2.4095475949762,"MRGPRX2","MAS related GPR family member X2"
"1733","ILMN_1665998",-0.337821641,0.0792146842666667,-3.22262448732484,0.0019612840237558,0.00359609263434983,-2.41000235690767,"HS3ST4","heparan sulfate-glucosamine 3-sulfotransferase 4"
"11173","ILMN_1762170",-0.335129023066667,0.0382726261666667,-3.22254458466289,0.00196175703778914,0.00359666265506731,-2.41022747028161,NA,NA
"6985","ILMN_1717677",-0.327370249066667,0.0772113889,-3.22246981674851,0.00196219975170373,0.0035971770342778,-2.41043811360624,"ZFHX2","zinc finger homeobox 2"
"7362","ILMN_1721625",-0.288003697533333,0.0475872845333333,-3.22243864799549,0.00196238433503813,0.00359717817360632,-2.41052592414594,"RNF135","ring finger protein 135"
"15845","ILMN_1815649",-0.3224019557,0.05678261875,-3.22241495168003,0.00196252467702656,0.00359717817360632,-2.41059268245694,"POU5F2","POU domain class 5, transcription factor 2"
"7026","ILMN_1718060",-0.3538098658,0.0219986753333333,-3.22220212369865,0.00196378557805913,0.00359895315433093,-2.41119225480873,"OTUD7A","OTU deubiquitinase 7A"
"11978","ILMN_1771058",-0.3103593046,0.0741481074333333,-3.222196733343,0.0019638175231327,0.00359895315433093,-2.41120743997486,"VAX1","ventral anterior homeobox 1"
"8742","ILMN_1735906",-0.335781290166667,0.04030679055,-3.22209791283372,0.00196440325337727,0.00359972920642007,-2.41148582385486,"OR2T3","olfactory receptor family 2 subfamily T member 3"
"9322","ILMN_1741506",-0.380902322066666,0.0075253825,-3.22204691426358,0.00196470559691906,0.00359998587280519,-2.41162948774372,NA,NA
"14915","ILMN_1804722",-0.348671306033333,0.0592484163166667,-3.22195080614536,0.00196527548980699,0.00360073269457204,-2.41190022152448,"OR2J3","olfactory receptor family 2 subfamily J member 3"
"5110","ILMN_1697970",-0.334251484566667,0.0756989094833333,-3.22183583839096,0.00196595741857888,0.00360168464561515,-2.41222407460174,"BCL2","BCL2 apoptosis regulator"
"199","ILMN_1652694",-0.350917734133333,0.106208775133333,-3.22168941577571,0.00196682624269184,0.00360297880824739,-2.41263652076278,"FAM131B","family with sequence similarity 131 member B"
"9786","ILMN_1746646",-0.325822069366667,0.04898543355,-3.22145404803925,0.00196822359337139,0.00360524087155073,-2.41329948062003,"CHRM5","cholinergic receptor muscarinic 5"
"4798","ILMN_1695184",-0.293364269166667,0.0760138179166667,-3.22133310092754,0.00196894200453197,0.00360566364772472,-2.41364013835295,"ANXA6","annexin A6"
"6596","ILMN_1713840",-0.335487907066667,0.0797390779,-3.22135042767739,0.00196883907064188,0.00360566364772472,-2.41359133667538,"HYAL2","hyaluronidase 2"
"13039","ILMN_1782881",-0.336502029466666,0.0581767474333333,-3.22133835323697,0.00196891080134107,0.00360566364772472,-2.41362534497496,NA,NA
"6700","ILMN_1714980",-0.3180607486,0.0724129352,-3.22112423819985,0.0019701832032183,0.00360763880975607,-2.41422839581981,"MRGPRD","MAS related GPR family member D"
"5013","ILMN_1697014",-0.334930656533333,0.0862838969333333,-3.22099371536137,0.00197095922790464,0.00360876192735527,-2.41459599648828,"GLRA1","glycine receptor alpha 1"
"9436","ILMN_1742753",-0.349422644066667,0.1179492793,-3.22091016562018,0.00197145612419172,0.003609373826778,-2.41483129779783,"OR8D1","olfactory receptor family 8 subfamily D member 1"
"5753","ILMN_1704751",-0.330649788833333,0.0579990084833333,-3.22087042440349,0.00197169251881899,0.00360950873390663,-2.41494321950335,"PROKR1","prokineticin receptor 1"
"1212","ILMN_1661806",-0.3194593273,0.100739374716667,-3.22063816867831,0.00197307458901377,0.00361078086789835,-2.4155972924495,"PREX2","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2"
"1359","ILMN_1662801",-0.343687068866667,0.0796685301333333,-3.22069043770882,0.00197276347558046,0.00361078086789835,-2.41545009667826,"ZMYM3","zinc finger MYM-type containing 3"
"5889","ILMN_1706302",-0.3292937646,0.0577828713333333,-3.22065540257569,0.00197297200507747,0.00361078086789835,-2.41554875994936,"ADAM22","ADAM metallopeptidase domain 22"
"11174","ILMN_1762179",-0.344960704833333,0.05397501585,-3.22061689156287,0.00197320124691362,0.00361078086789835,-2.4156572108228,"CABP5","calcium binding protein 5"
"13458","ILMN_1788122",-0.3693836057,0.0450309032833333,-3.2207012646938,0.00197269903743057,0.00361078086789835,-2.41541960638985,"GSTA5","glutathione S-transferase alpha 5"
"13070","ILMN_1783388",-0.334473180733333,0.0849896669,-3.22056048780275,0.00197353704277998,0.00361109747253638,-2.41581604775598,"PLPPR3","phospholipid phosphatase related 3"
"11571","ILMN_1767070",-0.301204840933333,0.0985960340666667,-3.22044456508258,0.00197422734901008,0.00361206264003625,-2.41614248785971,"VN1R5","vomeronasal 1 receptor 5 (gene/pseudogene)"
"8920","ILMN_1737662",-0.351231256266667,0.121366929866667,-3.2203401438761,0.00197484935904516,0.00361260478115427,-2.41643653217723,"BARHL1","BarH like homeobox 1"
"10895","ILMN_1759155",-0.3340410659,0.0582802362166667,-3.22034053715347,0.0019748470160489,0.00361260478115427,-2.41643542474306,"IFIT1B","interferon induced protein with tetratricopeptide repeats 1B"
"15353","ILMN_1810020",-0.342601183333333,0.103560390766667,-3.22017250599994,0.00197584831900087,0.00361413416133866,-2.41690857655052,"OR10G4","olfactory receptor family 10 subfamily G member 4"
"6005","ILMN_1707592",-0.350560360366666,0.0643129907833333,-3.22013365093684,0.00197607992535925,0.00361425979587514,-2.41701798430782,"RGN","regucalcin"
"14926","ILMN_1804845",-0.337684252166667,0.103695994416667,-3.22010437099793,0.00197625447337188,0.00361428105830847,-2.41710042987403,"OR4P4","olfactory receptor family 4 subfamily P member 4"
"9731","ILMN_1746031",-0.2661170966,0.0653013384666667,-3.21982968264176,0.00197789269195697,0.0036169789364746,-2.41787386235221,"RIMS4","regulating synaptic membrane exocytosis 4"
"15232","ILMN_1808683",-0.346329970133333,0.109033266133333,-3.2197645392962,0.00197828138836807,0.00361739155288141,-2.41805727761,"OR4A16","olfactory receptor family 4 subfamily A member 16"
"15088","ILMN_1806907",0.345399825466667,-0.0326926702333333,3.21970001633232,0.00197866645375308,0.00361779746229773,-2.41823894346939,"PAWR","pro-apoptotic WT1 regulator"
"5406","ILMN_1701137",-0.2996094411,0.09746807355,-3.21953154288205,0.00197967221489644,0.00361874162947122,-2.41871327171992,"BAG5","BAG cochaperone 5"
"8335","ILMN_1731231",-0.3236277433,0.0742349065166667,-3.21954195483347,0.00197961004320822,0.00361874162947122,-2.41868395793743,"ERN1","endoplasmic reticulum to nucleus signaling 1"
"10194","ILMN_1751092",-0.3304690387,0.0786475809833333,-3.21953379113423,0.00197965879001163,0.00361874162947122,-2.41870694200211,"AMBN","ameloblastin"
"9469","ILMN_1743076",-0.350162279866666,0.0655558107,-3.21947122580893,0.00198003241535262,0.00361910184577594,-2.41888308689608,NA,NA
"407","ILMN_1654594",-0.347317616266667,0.108440758666667,-3.21922049913934,0.00198153035979967,0.00362154139906046,-2.4195889515498,"SLC34A2","solute carrier family 34 member 2"
"10408","ILMN_1753415",-0.3370316356,0.0733625338333333,-3.21916298530719,0.00198187412104329,0.00362187128274359,-2.41975086316614,"LY6H","lymphocyte antigen 6 family member H"
"1644","ILMN_1665212",-0.2766184179,-0.0531408158833333,-3.21906597640116,0.00198245407187868,0.00362233433247315,-2.42002395561339,"EDC4","enhancer of mRNA decapping 4"
"4013","ILMN_1687641",-0.341439326233333,0.0723324854166667,-3.21906805007057,0.00198244167314206,0.00362233433247315,-2.42001811803236,"CABP1","calcium binding protein 1"
"185","ILMN_1652578",-0.332232444266666,0.0604583417,-3.21891120897594,0.00198337965166187,0.003623001109249,-2.4204596332041,"TSHB","thyroid stimulating hormone subunit beta"
"469","ILMN_1655261",0.789881915533333,0.398885512366667,3.21892157271878,0.0019833176590879,0.003623001109249,-2.42043045925837,"ERP27","endoplasmic reticulum protein 27"
"3979","ILMN_1687319",0.795475902166666,0.426737233016667,3.21893727931595,0.00198322371074481,0.003623001109249,-2.42038624504182,"SLCO1B3","solute carrier organic anion transporter family member 1B3"
"13114","ILMN_1783924",-0.3092632106,0.0517572638333333,-3.21889572862778,0.00198347225350835,0.003623001109249,-2.42050321027066,"GDF3","growth differentiation factor 3"
"2515","ILMN_1673165",-0.318790904833333,0.0776230792833333,-3.21873746651421,0.00198441919393166,0.00362443235618146,-2.42094870816907,"DNAI4","dynein axonemal intermediate chain 4"
"250","ILMN_1653055",-0.343775936066667,0.0799764131,-3.2186598472682,0.00198488377345425,0.00362498243437137,-2.42116719561242,"SOX3","SRY-box transcription factor 3"
"1062","ILMN_1660315",-0.342969639266666,0.0433073350666667,-3.21861959247253,0.00198512475328938,0.00362512409672141,-2.42128050577824,"SPN","sialophorin"
"1438","ILMN_1663399",-0.3161331795,-0.0309792671166667,-3.2185852727651,0.00198533022520906,0.00362520089851327,-2.42137710889679,"TIMP4","TIMP metallopeptidase inhibitor 4"
"8195","ILMN_1730048",0.2775776528,0.109297306433333,3.21823112053554,0.00198745169867564,0.00362847736675338,-2.42237393266671,"INTS15","integrator complex subunit 15"
"14357","ILMN_1798061",-0.2512905738,-0.0325346934333333,-3.21824631272268,0.00198736064946549,0.00362847736675338,-2.42233117322919,"ZFYVE26","zinc finger FYVE-type containing 26"
"2297","ILMN_1670975",-0.292315179766667,0.0255903951166667,-3.21819594573171,0.00198766252192971,0.00362856364273277,-2.42247293396295,"ERICH5","glutamate rich 5"
"4426","ILMN_1691697",-0.336693952833333,0.07335796305,-3.2179371566129,0.00198921424232079,0.00363109756863691,-2.42320128493451,NA,NA
"11104","ILMN_1761527",-0.323094527333333,0.113308889866667,-3.21789039555458,0.0019894947466118,0.00363118833652594,-2.42333288737598,"FAM131C","family with sequence similarity 131 member C"
"13966","ILMN_1793965",-0.3383141647,0.0807675753833333,-3.21787429494815,0.00198959133747173,0.00363118833652594,-2.42337819995135,"PCDHGA8","protocadherin gamma subfamily A, 8"
"6185","ILMN_1709439",-0.3751268682,-0.0061663135,-3.21782611920819,0.00198988037995747,0.00363141710669435,-2.42351378185724,"CHMP1A","charged multivesicular body protein 1A"
"2122","ILMN_1669663",-0.324414890366666,0.06177222065,-3.21744923853096,0.00199214293066156,0.00363524708182907,-2.42457439312,"BCR","BCR activator of RhoGEF and GTPase"
"10649","ILMN_1756210",-0.3308057134,0.0918300773666667,-3.21725028162057,0.00199333831405793,0.00363712922841431,-2.42513425766953,"OR6X1","olfactory receptor family 6 subfamily X member 1"
"3555","ILMN_1683211",-0.320196312866667,0.0620995370666667,-3.21709884508597,0.00199424863408777,0.00363849096953722,-2.42556038295673,"NCAN","neurocan"
"10859","ILMN_1758633",-0.232623260133333,0.0060028556,-3.21704606769213,0.00199456598285718,0.00363877070425195,-2.42570888912866,"YJU2B","YJU2 splicing factor homolog B"
"756","ILMN_1657686",-0.333825090733333,0.0495724895,-3.2169231158241,0.00199530547226153,0.00363982045856836,-2.42605484684227,NA,NA
"5521","ILMN_1702309",-0.3341427349,0.08797099635,-3.21682003156139,0.00199592566694093,0.00364004412376127,-2.42634489432182,NA,NA
"8019","ILMN_1728085",-0.3175385198,0.0937540691,-3.21676638384257,0.00199624850386222,0.00364004412376127,-2.42649583984888,"GPATCH11","G-patch domain containing 11"
"8293","ILMN_1730867",-0.3370904005,0.0443092510166667,-3.21677960749046,0.00199616892310936,0.00364004412376127,-2.4264586333959,"AZU1","azurocidin 1"
"9963","ILMN_1748755",-0.345835570466666,0.0523215376666667,-3.21679300900847,0.00199608827495986,0.00364004412376127,-2.42642092636811,"KCND2","potassium voltage-gated channel subfamily D member 2"
"15771","ILMN_1814703",-0.341962241233333,0.0749832469833333,-3.21681948119844,0.00199592897862209,0.00364004412376127,-2.42634644285604,"ILDR2","immunoglobulin like domain containing receptor 2"
"26","ILMN_1651370",-0.309893181266667,0.0783438455,-3.21663457226367,0.00199704191705141,0.00364087056244197,-2.42686670275149,"USP21","ubiquitin specific peptidase 21"
"1765","ILMN_1666350",-0.3320652953,0.108123618316667,-3.21661470623655,0.00199716152224491,0.00364087056244197,-2.42692259651656,"CYP2A6","cytochrome P450 family 2 subfamily A member 6"
"4655","ILMN_1693878",-0.3127142274,0.0752071554333333,-3.2166092956724,0.00199719409819493,0.00364087056244197,-2.4269378192851,"GMPPA","GDP-mannose pyrophosphorylase A"
"4175","ILMN_1689154",-0.319511314766667,0.0867310980833333,-3.21647410881096,0.00199800819374804,0.00364205536319693,-2.42731816509439,"BTG4","BTG anti-proliferation factor 4"
"3294","ILMN_1680454",-0.335244733566666,0.102316528916667,-3.21640501551259,0.00199842439395138,0.00364251472807636,-2.42751255333434,"XAGE3","X antigen family member 3"
"8726","ILMN_1735704",-0.343665393633333,0.07898413955,-3.2162806394534,0.00199917380826017,0.00364358131469303,-2.42786246731884,"NMBR","neuromedin B receptor"
